Severity,Site Name,Source System,Life Span (minutes),Alarm Name,First Time Detected,Last Time Cleared,Alarmed Object Name,Last Time Detected,Alarmed Object Type,Alarmed Object Source System,Alarm Type,Probable Cause,Specific Problem,Is Service Affecting,Alarm ID,Previous Severity,Number Of Occurrences,Additional Text
cleared,P_M_A_212,fdn:realm:optics,1519,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:10:42 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_M_A_212/OTUODU4-1-1-C1-1-1,ODU4,RCV",2024/12/01 11:10:42 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490789397,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-1-C1:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_M_A_190,fdn:realm:optics,1501,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:28:38 000 +05:30 GMT,2024/12/02 12:29:53 000 +05:30 GMT,"P_M_A_190/OTUODU4-1-1-C7-1-1,ODU4,RCV",2024/12/01 11:28:38 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490789331,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-1-C7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1595,Transport Failure,2024/12/01 09:56:14 000 +05:30 GMT,2024/12/02 12:31:28 000 +05:30 GMT,P_24X_A_058/PORT-1-23-1 P_24X_A_166/PORT-1-18-1 OTSIG TUNNEL,2024/12/01 09:56:14 000 +05:30 GMT,TRAIL,,COMMUNICATIONS,Transport Failure,-,,fdn:model:fm:HistoricalAlarm:490787598,major,1,Transport Failure:NULL:NULL:NULL
cleared,P_24X_A_058,fdn:realm:optics,1595,Open Connection Indication - ODU,2024/12/01 09:56:14 000 +05:30 GMT,2024/12/02 12:31:28 000 +05:30 GMT,"P_24X_A_058/OTUODU4-1-23-1,ODU4,RCV",2024/12/01 09:56:14 000 +05:30 GMT,TP,,COMMUNICATIONS,OCI,Open Connection Indication - ODU,1.0,fdn:model:fm:HistoricalAlarm:490787597,critical,1,Open Connection Indication - ODU:OTU-1-23-1:/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:13:29 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-5-4-7 P_24X_A_186/OTUODU4-3-26-7 ODU4,2024/12/01 03:13:29 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490783189,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_186,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:29 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_186/OTUODU4-3-26-7,ODU4,RCV",2024/12/01 03:13:29 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490783184,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-26-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:13:28 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-5-4-5 P_24X_A_186/OTUODU4-3-26-5 ODU4,2024/12/01 03:13:28 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490783178,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_186,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:28 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_186/OTUODU4-3-26-5,ODU4,RCV",2024/12/01 03:13:28 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490783166,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-26-5:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_186,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:29 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_186/OTUODU4-3-24-1,ODU4,RCV",2024/12/01 03:13:29 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490783046,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-24-1:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_64_A_017,fdn:realm:optics,2770,Unavailable Seconds 1 DAY ,2024/11/30 14:20:46 000 +05:30 GMT,2024/12/02 12:30:31 000 +05:30 GMT,"P_64_A_017/OTUODU4TCT-1-1-44-1-6-BM,ODU4TCM,NEND,RCV,1-DAY",2024/12/01 06:29:47 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-TCM-1-DAY,Unavailable Seconds 1 DAY ,0.0,fdn:model:fm:HistoricalAlarm:490782766,warning,2,Unavailable Seconds 1 DAY :OCH-1-1-44-1:/odu4=1:ODU4:NULL
cleared,P_24X_A_186,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:37 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_186/OTUODU4-3-4-10,ODU4,RCV",2024/12/01 03:13:37 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490782699,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-4-10:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1996,Quality Threshold Crossed 15m,2024/12/01 03:13:31 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_140/OTUODU4-3-25-9 P_24X_A_186/OTUODU4-3-4-9 ODU4,2024/12/01 03:13:31 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490782682,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_186,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:31 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_186/OTUODU4-3-4-9,ODU4,RCV",2024/12/01 03:13:31 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490782675,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-4-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_039,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:31 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-4-10-2,ODU4,RCV",2024/12/01 03:13:31 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781713,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-4-10-2:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_039,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:32 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-5-4-7,ODU4,RCV",2024/12/01 03:13:32 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781311,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-5-4-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1595,Quality Threshold Crossed 15m,2024/12/01 09:54:40 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_018/OTUODU4-3-5-5 P_24X_A_140/OTUODU4-3-13-5 ODU4,2024/12/01 09:54:40 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490781305,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_018,fdn:realm:optics,1595,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 09:54:40 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_018/OTUODU4-3-5-5,ODU4,RCV",2024/12/01 09:54:40 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781284,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-5-5:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_039,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:31 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-5-4-5,ODU4,RCV",2024/12/01 03:13:31 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781274,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-5-4-5:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_018,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:28 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_018/OTUODU4-3-23-3,ODU4,RCV",2024/12/01 03:13:28 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781172,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-23-3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:13:28 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-5-1-8 P_24X_A_182/OTUODU4-2-5-8 ODU4,2024/12/01 03:13:28 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490781117,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_039,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:32 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-5-1-8,ODU4,RCV",2024/12/01 03:13:32 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781108,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-5-1-8:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:12:44 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-5-24-6 P_24X_A_113/OTUODU4-1-11-7 ODU4,2024/12/01 03:12:44 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490781070,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_039,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:44 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-5-24-6,ODU4,RCV",2024/12/01 03:12:44 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781069,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-5-24-6:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:12:53 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-1-20-3 P_24X_A_182/OTUODU4-1-14-9 ODU4,2024/12/01 03:12:53 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490781031,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_039,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:55 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-1-20-3,ODU4,RCV",2024/12/01 03:12:55 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490781014,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-20-3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_182,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:28 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_182/OTUODU4-2-5-8,ODU4,RCV",2024/12/01 03:13:28 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780982,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-5-8:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_182,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:53 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_182/OTUODU4-1-14-9,ODU4,RCV",2024/12/01 03:12:53 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780844,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-14-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1991,Quality Threshold Crossed 15m,2024/12/01 03:18:42 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_039/OTUODU4-1-25-1 P_24X_A_182/OTUODU4-1-18-5 ODU4,2024/12/01 03:18:42 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490780812,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_182,fdn:realm:optics,1991,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:18:42 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_182/OTUODU4-1-18-5,ODU4,RCV",2024/12/01 03:18:42 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780809,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-18-5:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_039,fdn:realm:optics,1991,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:18:45 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_039/OTUODU4-1-25-1,ODU4,RCV",2024/12/01 03:18:45 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780749,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-25-1:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_140,fdn:realm:optics,1595,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 09:54:40 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_140/OTUODU4-3-13-5,ODU4,RCV",2024/12/01 09:54:40 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780640,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-13-5:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_043,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:30 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_043/OTUODU4-2-17-3,ODU4,RCV",2024/12/01 03:13:30 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780633,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-17-3:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_025,fdn:realm:optics,1534,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 10:56:03 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_025/OTUODU4-2-11-9,ODU4,RCV",2024/12/01 10:56:03 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780535,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-11-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_140,fdn:realm:optics,1996,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:13:31 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_140/OTUODU4-3-25-9,ODU4,RCV",2024/12/01 03:13:31 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780475,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-3-25-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:12:51 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_043/OTUODU4-2-23-9 P_24X_A_170/OTUODU4-2-1-10 ODU4,2024/12/01 03:12:51 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490780293,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,MNC-FM,fdn:realm:optics,2189,Quality Threshold Crossed 15m,2024/12/01 00:00:42 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_150/OTUODU4-1-21-2 P_24X_A_157/OTUODU4-2-10-1 ODU4,2024/12/01 00:00:42 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490780284,minor,2,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_170,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:51 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_170/OTUODU4-2-1-10,ODU4,RCV",2024/12/01 03:12:51 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780281,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-1-10:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_150,fdn:realm:optics,2189,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 00:00:43 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_150/OTUODU4-1-21-2,ODU4,RCV",2024/12/01 00:00:43 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780276,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-21-2:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1997,Quality Threshold Crossed 15m,2024/12/01 03:12:51 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_043/OTUODU4-2-23-8 P_24X_A_170/OTUODU4-2-1-9 ODU4,2024/12/01 03:12:51 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490780207,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_170,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:51 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_170/OTUODU4-2-1-9,ODU4,RCV",2024/12/01 03:12:51 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780196,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-1-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_043,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:54 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_043/OTUODU4-2-23-9,ODU4,RCV",2024/12/01 03:12:54 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780152,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-23-9:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_157,fdn:realm:optics,2189,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 00:00:42 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_157/OTUODU4-2-10-1,ODU4,RCV",2024/12/01 00:00:42 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780133,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-10-1:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,MNC-FM,fdn:realm:optics,1529,Quality Threshold Crossed 15m,2024/12/01 11:01:15 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,P_24X_A_082/OTUODU4-1-1-4 P_24X_A_087/OTUODU4-1-13-4 ODU4,2024/12/01 11:01:15 000 +05:30 GMT,TRAIL,,QUALITY OF SERVICE,Quality Threshold Crossed 15m,-,,fdn:model:fm:HistoricalAlarm:490780119,minor,1,Quality Threshold Crossed 15m:NULL:NULL:NULL
cleared,P_24X_A_082,fdn:realm:optics,1529,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:01:19 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_082/OTUODU4-1-1-4,ODU4,RCV",2024/12/01 11:01:19 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490780103,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-1-4:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_043,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:54 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_043/OTUODU4-2-23-8,ODU4,RCV",2024/12/01 03:12:54 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490779985,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-2-23-8:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_113,fdn:realm:optics,1997,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 03:12:44 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_113/OTUODU4-1-11-7,ODU4,RCV",2024/12/01 03:12:44 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490779965,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-11-7:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
cleared,P_24X_A_087,fdn:realm:optics,1529,Indicates a UAS-ODU Threshold Crossing detection,2024/12/01 11:01:15 000 +05:30 GMT,2024/12/02 12:30:00 000 +05:30 GMT,"P_24X_A_087/OTUODU4-1-13-4,ODU4,RCV",2024/12/01 11:01:15 000 +05:30 GMT,TP,,QUALITY OF SERVICE,T-UAS-ODU-15-MIN,Indicates a UAS-ODU Threshold Crossing detection,0.0,fdn:model:fm:HistoricalAlarm:490779893,warning,1,Indicates a UAS-ODU Threshold Crossing detection:PORT-1-13-4:/och=1-frequency-tunnable/otu=1/odu4=1:ODU4:NULL
